,id,title,price,location,size,size_unit,bedrooms,bathrooms,location_region
126,3968855,شقه للبيع من المالك مباشره ابو قير طوسن,400000,ابوقير,125,متر²,3,1,أبو قير
127,3966341,شقة  للبيع115م,630000,طوسون_شارع 25,115,متر²,3,1,أبو قير
128,3966190,شقه ٩٠ متر للبيع بالدور السادس مسجله بعمارة مرخصه,420000,ابوقير,90,متر²,3,1,أبو قير
129,3950356,شقة للبيع في طوسون عشرة مستشارين 85م,360000,الاسكندرية ابوقير,85,متر²,3,1,أبو قير
130,3947751,روف للبيع 165 متر أبو قير,550000,أبو قير الاسكندرية,165,متر²,3,1,أبو قير
131,3926117,شقة 120 متر مربع، تشطيب سوبر لوكس، شاملة دواليب المطبخ، و الالومتال فى جميع الغر,800000,ابو قير,120,متر²,2,1,أبو قير
132,3924685,شقة 120 متر الدور 17 الاخير مع الروف بنفس المساحة  باب مغلق يعزل الدورين عن باقى,750000,ابو قير,120,متر²,3,1,أبو قير
133,3941318,شقه للبيع من المالك مباشره بطوسون,400000,طوسون,85,متر²,2,1,أبو قير
134,3941011,شقه للبيع بطوسون,400000,الاسكندريه المندره,85,متر²,3,1,أبو قير
135,3940087,شقه للبيع فى ابو قير شارع عبدالعزيز,400000,ابو قير شارع عبدالعزيز,110,متر²,3,1,أبو قير
136,3940032,شقة  للبيع 70م,310000,أبوقير,70,متر²,2,1,أبو قير
137,3908046,شقة للبيع أبو قير105 متر,680000,الاسكندريه ابوقير,105,متر²,2,1,أبو قير
138,3917651,شقة مميزة في عمارات ضباط ابوقير . ٢غرفة نوم  . رسيبشن ٢ قطعة امكانية تقفيل غرفة,650000,ابو قير,86,متر²,2,1,أبو قير
139,3884999,للبيع شقة بمنطقة أبوقيرعلى البحر مباشرة,800000,ابو قير-اسكندرية,60,متر²,2,1,أبو قير
140,3910905,شقة للبيع ش٢٤متفرع من ١٦الاصلاح,350000,ش٢٤متفرع من ١٦الاصلاح,100,متر²,2,1,أبو قير
141,3874776,شقة دوبليكس ٢٠٢متر الدور ال١٣ +الروف فى ابو قير متشطبة لوكس ترى البحر رؤية مباشر,1600000,اسكندريه \أبوقير,202,متر²,4,3,أبو قير
142,3896847,شقه للبيع  شارع المستشارين,300000,شارع المستشارين,90,متر²,3,1,أبو قير
143,3900591,شقه للبيع تمليك,440000,اسكندريه طوسون,110,متر²,3,1,أبو قير
144,3863340,شقه للبيع 75 متر,435000,الاسكندريه ابوقير,75,متر²,2,1,أبو قير
145,3881557,شقه دوبليكس بسلم داخلي الريسبشن و الليفينج و المطبخ و حمام الضيوف في الدور ال 16,850000,ابو قير,220,متر²,4,3,أبو قير
146,3877065,للبيع فى ابو قير براديس مفتوحين على بعض المساحة ٢٤٠متر للشقتين,1000000,اسكندريه \ابو قير براديس,240,متر²,4,2,أبو قير
147,3870720,شقه لقطه للبيع,750000,ابو قير-اسكندرية,108,متر²,2,1,أبو قير
148,3838763,شقه للبيع,400000,الاسكندريه ابو قير ش مصطفى كامل,90,متر²,2,1,أبو قير
149,4041344,شقة للبيع بالاسكندرية المعمورة 115 متر,490000,الاسكندرية المعمورة,115,متر²,3,1,أبو قير
150,3833560,شقة للبيع بجوار الكلية البحرية طوسون,450000,الاسكندرية,115,متر²,2,1,أبو قير
151,3830657,شقه للبيع شارع البحر الميت,500000,شارع البحر الميت منطقه الروضه الخضراء,140,متر²,3,1,أبو قير
152,3826282,شقه للبيع  بشارع 25 الرئيسى 140 متر,600000,طوسون,140,متر²,3,1,أبو قير
153,4038782,شقة للبيع بالاسكندرية ابو قير 110 متر,620000,الاسكندرية ابو قير,110,متر²,3,1,أبو قير
154,4032452,للبيع - شقق سوبر لوكس فى شارع 25,490000,الاسكندريه طوسون متفرع من شارع 25 شارع جزاره الهدى شارع ال8 رأسا برج الزهراء,115,متر²,3,1,أبو قير
155,4052884,شقه تمليك ف أبوقير شاطىء ابورديس  الدور ال١٣ وليس الاخير غرفتين وريسبشن . اسانسي,360000,الاسكندريه - ابوقير,75,متر²,2,1,أبو قير
156,4052828,شقه لقطه اسكندريه طوسون ربنا يبارك لصاحب النصيب وسعر لقطه لدواعي السفر,550000,الاسكندريه - ابوقير,120,متر²,3,2,أبو قير
157,4000479,شقه للبيع على طوب بطوسون,380000,طوسون,120,متر²,4,2,أبو قير
158,4046081,شقة بأبي قير باراديس ع البحر,450000,الاسكندرية,95,متر²,3,1,أبو قير
159,3976841,شقه للبيع,340000,الاسكندرية,75,متر²,2,1,أبو قير
160,3964821,شقة للبيع 230 متر متشطبه سوبر لوكس شايفه بحر ميناء ابو قير  4 غرف منهم 2 ماستر,1300000,اسكندريه /أبوقير/طوسن ش 25 رائيسى,230,متر²,4,4,أبو قير
161,3960882,شقة للبيع بالاسكندرية ابو قير 110متر,430000,الاسكندرية ابو قير,110,متر²,3,1,أبو قير
162,3956292,شقه للبيع طوسون,470000,اسكندريه طوسون,95,متر²,3,1,أبو قير
163,3934871,شقه  للبيع  بالاسكندرية ابو قير ١٨٥ متر الدور التامن بها اسانسير,1000000,الاسكندريه - أبوقير,185,متر²,4,2,أبو قير
164,3892529,شقة 67 م مميزة فى طوسون المعمورة ورا الإدارة,480000,أبو قير الاسكندرية,67,متر²,2,1,أبو قير
165,3932937,شقه للبيع بطوسون شارع 25,500000,بطوسون شارع 25,100,متر²,3,1,أبو قير
166,3926317,شقة للبيع  الدور الاول ١٦ الاصلاح,250000,اسكندريه اأصلاح,58,متر²,2,1,أبو قير
167,3888981,شقة للبيع 90 م إمام ميناء ابوقير البحري والجزيرة الصناعية الجديدة,450000,"أبو قير , الاسكندرية",90,متر²,2,1,أبو قير
168,3860156,شقه في ابو قير بالإسكندرية ١٢٠ متر من المالك مباشرة بدون سمسرة,650000,الاسكندرية,120,متر²,3,1,أبو قير
169,3905753,روف في طوسون 220 متر,640000,الاسكندريه المعموره,220,متر²,4,2,أبو قير
170,3851326,شقة للبيع,410000,ابو قير الاسكندرية,100,متر²,3,1,أبو قير
171,3849398,شقه للبيع كاش ف ابو قير ع البحر الميت كامله العددات .,550000,الاسكندرية,100,متر²,2,1,أبو قير
172,3891618,شقة للبيع في طوسون عشرة مستشارين,360000,طوسون عشرة مستشارين,85,متر²,3,1,أبو قير
173,3888318,شقة للبيع في طوسون,360000,أسكندريه طوسون,85,متر²,3,1,أبو قير
174,3743542,شقه70متر كامله العدادت غرفتين وصاله,325000,ابو قير بجوار نادي براديس,70,متر²,2,1,أبو قير
175,3881028,شقة للبيع في طوسون عشرة مستشارين جانبي منه 85 متر او اكتر تلت غرف ورسبشن,360000,اسكندريه \طوسون عشرة مستشارين جانبي منه,85,متر²,3,1,أبو قير
176,3849421,شقة للبيع فى الاسكندريه بمنطقة طوسون - ب,750000,الاسكندرية,139,متر²,3,1,أبو قير
177,3849425,شقة للبيع  المكان ابو قير  علي البحر مباشرة  تشطيب سوبر لوكس,450000,الاسكندرية,85,متر²,2,2,أبو قير
178,3840235,شقة للبيع,830000,ابو قير الاسكندرية,105,متر²,2,2,أبو قير
179,3865264,شقه للبيع في طوسون,350000,"طوسون شارع التأمين الصحي, اسكندريه",100,متر²,3,1,أبو قير
180,3857337,روف  للبيع 220م,950000,طوسون المستشارين,220,متر²,4,2,أبو قير
181,3855250,شقه للبيع فى طوسون ابو قير,780000,طوسون ابو قير,130,متر²,3,2,أبو قير
182,3837820,للبيع شقه روف فى ابو  قير,450000,الاسكندرية,220,متر²,3,1,أبو قير
183,3828136,شقة بابوقير  ٢ غرفة وريسيبشن قطعتين وحمام ومطبخ مساحة ١٠٠ م,490000,الاسكندرية ابوقير,100,متر²,2,1,أبو قير
184,4040171,شقة للبيع مساحة 90 متر ترى البحر بوضوح,450000,ابو قير-اسكندرية,90,متر²,2,1,أبو قير
185,4040065,شقه للبيع في طوسون,350000,الاسكندرية - طوسون شارع متفرع من ش 25,75,متر²,3,1,أبو قير
186,4039937,شقة تمليك للبيع بمساحة110متر,550000,طوسون -الاسكندريه,110,متر²,2,1,أبو قير
187,4039651,شقة للبيع مساحة 90 متر غرفتين و ريسيبشن 3 قطع,450000,ابوقير,90,متر²,2,1,أبو قير
188,4039435,شقة للبيع ابوقير جاهزة للسكن لا تحتاج اي مصاريف,400000,ابوقير,100,متر²,4,1,أبو قير
189,4037883,شقة للبيع بالاسكندرية ابو قير 100 متر,430000,الاسكندرية ابو قير,100,متر²,3,1,أبو قير
190,4034135,شقة بابوقير  ٢ غرفة وريسيبشن قطعتين وحمام ومطبخ,560000,ابوقير,100,متر²,2,1,أبو قير
191,4032714,شقة للبيع بالاسكندرية ابوفير 115 متر,490000,الاسكندرية ابو قير,115,متر²,3,1,أبو قير
192,4029640,مدينة ضباط ابو قير الاسكندرية كمبوند امن حراسة ٢٤ ساعة,800000,ابوقير,96,متر²,3,1,أبو قير
193,4026759,شقه للبيع في طوسون شارع المستشرين ١٣٥م,800000,الاسكندرية ابوقير,135,متر²,3,1,أبو قير
194,4026795,شقة 120 متر مربع، جاهزة للسكن، تشطيب سوبر لوكس,750000,ابو قير-اسكندرية,120,متر²,2,1,أبو قير
195,4024896,شقة للبيع بالاسكندرية ابوقير 110 متر,550000,الاسكندرية ابو قير,110,متر²,2,1,أبو قير
196,4013548,شقة للبيع فى الإسكندرية,2200000,رشدي-اسكندرية,116,متر²,2,1,أبو قير
197,3998685,شقة للبيع بالاسكندرية ابوقير 85 متر,500000,الاسكندرية ابو قير,85,متر²,2,1,أبو قير
198,3993344,شقه للبيع  طوسون 110م,500000,الاسكندرية ابوقير,110,متر²,2,1,أبو قير
199,3990177,شقة للبيع بالاسكندرية ابو قير 120متر,650000,الاسكندرية ابو قير,120,متر²,3,1,أبو قير
200,3991344,شقه للبيع عدد 2 غرفه +صاله +حمام +مطبخ تشطيب سوبر لوكس,350000,طوسون,85,متر²,2,1,أبو قير
201,3985036,شقه للبيع 120 م اسكندريه المعموره طوسون شارع 25,800000,الاسكندرية ابوقير,120,متر²,3,1,أبو قير
202,3976790,شقة لقطة 80 م قريبة من الكلية البحرية وشارع ٢٥ طوسون,350000,"طوسون , الإسكندرية",80,متر²,2,1,أبو قير
203,3972676,شقة للبيع بالاسكندرية ابو قير 80 متر,400000,الاسكندرية ابو قير,80,متر²,2,1,أبو قير
204,3963320,شقة للبيع في طوسون عشرة مستشارين,360000,طوسون عشرة مستشارين,85,متر²,3,1,أبو قير
205,3958357,شقه للبيع 110 م,550000,اسكندريه طوسون,110,متر²,2,1,أبو قير
206,3956171,شقة  للبيع ع الطوبه,170000,اسكندريه طوسون,70,متر²,2,1,أبو قير
207,3941040,شقه للبيع بالأسكندرية منطقة طوسون حى المستشارين,600000,الاسكندريه طوسون,105,متر²,3,1,أبو قير
208,3892550,شقة ١٠٠ م بطوسون,500000,أبو قير الاسكندرية,100,متر²,2,1,أبو قير
209,3884463,للبيع شقه ٨٥ متر  بابوقير,430000,براديس ابوقير,85,متر²,2,1,أبو قير
210,3936363,شقة  للبيع 60م,110000,طوسون,60,متر²,2,1,أبو قير
211,3935924,فرصة للاستثمار العقاري,440000,اسكندريه طوسون,110,متر²,3,1,أبو قير
212,3935927,شقة للبيع في طوسون عشرة,350000,اسكندريه طوسون,85,متر²,3,1,أبو قير
